city,district,village,neighborhood,address,compile_date,compile_type
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十九樓之８,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十九樓之９,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十二樓,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十二樓之１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十二樓之１０,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十二樓之２,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十二樓之３,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十二樓之５,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十二樓之６,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十二樓之７,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十二樓之８,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十二樓之９,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十八樓,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十八樓之１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十八樓之１０,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十八樓之１１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十八樓之２,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十八樓之３,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十八樓之５,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十八樓之６,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十八樓之７,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十八樓之８,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十八樓之９,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十三樓,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十三樓之１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十三樓之１０,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十三樓之２,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十三樓之３,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十三樓之５,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十三樓之６,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十三樓之７,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十三樓之８,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十三樓之９,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十五樓,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十五樓之１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十五樓之１０,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十五樓之２,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十五樓之３,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十五樓之５,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十五樓之６,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十五樓之７,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十五樓之８,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十五樓之９,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十六樓,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十六樓之１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十六樓之１０,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十六樓之２,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十六樓之３,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十六樓之５,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十六樓之６,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十六樓之７,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十六樓之８,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十六樓之９,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十四樓,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十四樓之１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十四樓之２,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十四樓之３,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十四樓之５,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十四樓之６,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十四樓之７,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十四樓之８,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十四樓之９,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十樓,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十樓之１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十樓之１０,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十樓之２,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十樓之３,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十樓之５,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十樓之６,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十樓之７,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十樓之８,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十樓之９,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號五樓,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號五樓之１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號五樓之１０,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號五樓之１１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號五樓之１２,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號五樓之２,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號五樓之３,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號五樓之５,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號五樓之６,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號五樓之７,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號五樓之８,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號五樓之９,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號六樓,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號六樓之１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號六樓之１０,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號六樓之１１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號六樓之１２,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號六樓之２,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號六樓之３,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號六樓之５,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號六樓之６,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號六樓之７,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號六樓之８,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號六樓之９,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號四樓,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號四樓之１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號四樓之１０,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號四樓之１１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號四樓之１２,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號四樓之２,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號四樓之３,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號四樓之５,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號四樓之６,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號四樓之７,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號四樓之８,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號四樓之９,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８之１號,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８之２號,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８之３號,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號七樓,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號七樓之１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號七樓之１０,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號七樓之１１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號七樓之２,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號七樓之３,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號七樓之５,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號七樓之６,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號七樓之７,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號七樓之８,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號七樓之９,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號九樓,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號九樓之１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號九樓之１０,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號九樓之１１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號九樓之２,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號九樓之３,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號九樓之５,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號九樓之６,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號九樓之７,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號九樓之８,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號九樓之９,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號二十樓,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號二十樓之１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號二十樓之１０,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號二十樓之１１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號二十樓之１２,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號二十樓之２,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號二十樓之３,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號二十樓之５,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號二十樓之６,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號二十樓之７,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號二十樓之８,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號二十樓之９,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號二樓,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號二樓之１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號八樓,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號八樓之１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號八樓之１０,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號八樓之１１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號八樓之２,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號八樓之３,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號八樓之５,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號八樓之６,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號八樓之７,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號八樓之８,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號八樓之９,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十一樓,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十一樓之１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十一樓之１０,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十一樓之１１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十一樓之２,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十一樓之３,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十一樓之５,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十一樓之６,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十一樓之７,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十一樓之８,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十一樓之９,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十七樓,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十七樓之１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十七樓之１０,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十七樓之１１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十七樓之１２,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十七樓之２,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十七樓之３,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十七樓之５,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十七樓之６,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十七樓之７,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十七樓之８,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十七樓之９,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十九樓,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十九樓之１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十九樓之１０,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十九樓之１１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十九樓之１２,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十九樓之２,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十九樓之３,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十九樓之５,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十九樓之６,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十九樓之７,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十九樓之８,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十九樓之９,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十二樓,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十二樓之１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十二樓之１０,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十二樓之１１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十二樓之２,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十二樓之３,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十二樓之５,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十二樓之６,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十二樓之７,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十二樓之８,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十二樓之９,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十八樓,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十八樓之１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十八樓之１０,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十八樓之１１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十八樓之１２,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十八樓之２,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十八樓之３,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十八樓之５,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十八樓之６,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十八樓之７,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十八樓之８,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十八樓之９,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十三樓,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十三樓之１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十三樓之１０,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十三樓之１１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十三樓之２,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十三樓之３,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十三樓之５,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十三樓之６,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十三樓之７,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十三樓之８,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十三樓之９,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十五樓,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十五樓之１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十五樓之１０,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十五樓之１１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十五樓之２,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十五樓之３,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十五樓之５,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十五樓之６,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十五樓之７,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十五樓之８,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十五樓之９,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十六樓,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十六樓之１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十六樓之１０,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十六樓之１１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十六樓之２,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十六樓之３,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十六樓之５,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十六樓之６,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十六樓之７,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十六樓之８,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十六樓之９,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十四樓,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十四樓之１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十四樓之１０,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十四樓之２,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十四樓之３,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十四樓之５,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十四樓之６,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十四樓之７,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十四樓之８,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十四樓之９,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十樓,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十樓之１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十樓之１０,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十樓之１１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十樓之２,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十樓之３,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十樓之５,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十樓之６,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十樓之７,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十樓之８,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十樓之９,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號三樓,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號三樓之１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號三樓之１０,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號三樓之１１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號三樓之１２,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號三樓之２,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號三樓之３,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號三樓之５,民國114年9月23日,門牌初編
